airport_id,airport_name,city_id
IGG,Igiugig Airport,IGG
IGH,Ingham,IGH
IGM,Kingman,IGM
IGN,Maria Cristina,IGN
IGO,Chigorodo,IGO
IGR,Cataratas del Iguazu International Airport,IGR
IGS,Ingolstadt-manching,IGS
IGU,Cataratas International Airport,IGU
IHA,Niihama,IHA
IHC,Inhaca,IHC
IHN,Qishn,IHN
IHO,Ihosy,IHO
IHR,Iran Shahr,IHR
IHU,Ihu,IHU
IIA,Inishmaan,IIA
IIL,Ilaam Airport,IIL
IIN,Nishinoomote,IIN
IIS,Nissan Island,IIS
IJK,Izhevsk Airport,IJK
IJU,J. Batista Bos Filho Airport,IJU
IJX,Municipal,IJX
IKA,Imam Khomeini International Airport,THR
IKB,Wilkes County,IKB
IKI,Iki Airport,IKI
IKK,Greater Kankakee,IKK
IKL,Ikela,IKL
IKO,Nikolski AFS,IKO
IKP,Inkerman,IKP
IKS,Tiksi Airport,IKS
IKT,Irkutsk International Airport,IKT
ILA,Illaga,ILA
ILB,Ilha Solteira,ILB
ILE,Municipal,ILE
ILF,Ilford,ILF
ILG,Greater Wilmington,ILG
ILH,Illis Airbase,ILH
ILI,Iliamna Airport,ILI
ILK,Ilaka,ILK
ILL,Willmar,ILL
ILM,Wilmington International Airport,ILM
ILN,Clinton Field,ILN
ILO,Mandurriao Airport,ILO
ILP,Ile Des Pins Airport,ILP
ILQ,Ilo,ILQ
ILR,Ilorin International Airport,ILR
ILU,Kilaguni,ILU
ILX,Ileg,ILX
ILY,Glenegedale Airport,ILY
ILZ,Zilina,ILZ
IMA,Iamalele,IMA
IMB,Imbaimadai,IMB
IMD,Imonda,IMD
IMF,Imphal Municipal Airport,IMF
IMG,Inhaminga,IMG
IMI,Ine Island,IMI
IMK,Simikot,IMK
IML,Imperial,IML
IMM,Immokalee,IMM
IMN,Imane,IMN
IMO,Zemio,IMO
IMP,Imperatriz Airport,IMP
IMT,Ford Airport,IMT
INA,Inta Airport,INA
INB,Independence,INB
INC,Yinchuan Hedong International Airport,INC
IND,Indianapolis International Airport,IND
INE,Chinde,INE
INF,Newark Liberty International,INF
ING,Lago Argentino,ING
INH,Inhambane Airport,INH
INI,Nis Constantine the Great Airport,INI
INJ,Injune,INJ
INK,Wink,INK
INL,Falls International Airport,INL
INM,Innamincka,INM
INN,Innsbruck Airport,INN
INO,Inongo,INO
INQ,Inisheer,INQ
INS,Af Aux,INS
INT,Smith-Reynolds Airport,INT
INU,Nauru International,INU
INV,Inverness Airport,INV
INW,Winslow-Lindbergh,INW
INX,Inanwatan,INX
INY,Inyati,INY
INZ,In Salah Airport,INZ
IOA,Ioannina Airport,IOA
IOK,Iokea,IOK
IOM,Isle of Man Airport,IOM
ION,Impfondo,ION
IOP,Ioma,IOP
IOR,Kilronan,IOR
IOS,Ilheus/Bahia-Jorge Amado Airport,IOS
IOU,Ile Ouen,IOU
IOW,Iowa City,IOW
IPA,Ipota,IPA
IPC,Mataveri International Airport,IPC
IPE,Ipil,IPE
IPG,Ipiranga,IPG
IPH,Ipoh Airport,IPH
IPI,San Luis Airport,IPI
IPL,Imperial County Airport,IPL
IPN,Usiminas Airport,IPN
IPT,Lycoming County Airport,IPT
IPU,Ipiau,IPU
IPW,Ipswich,IPW
IQM,Qiemo Airport,IQM
IQN,Qingyang Airport,IQN
IQQ,Diego Aracena International Airport,IQQ
IQT,C.F. Secada Vignetta International Airport,IQT
IRA,Kirakira Airport,IRA
IRB,Municipal,IRB
IRC,Circle City,IRC
IRD,Ishurdi,IRD
IRE,Irece,IRE
IRG,Lockhart River,IRG
IRI,Nduli Airport,IRI
IRJ,La Rioja Airport,IRJ
IRK,Kirksville Municipal Airport,IRK
IRN,Iriona,IRN
IRO,Birao,IRO
IRP,Matari,IRP
IRS,Kirsch Municipal,IRS
ISA,Mount Isa Airport,ISA
ISB,Benazir Bhutto International Airport,ISB
ISC,St Marys,ISC
ISD,Iscuande,ISD
ISE,Isparta Suleyman Demirel Airport,ISE
ISG,Painushima Ishigaki Airport,ISG
ISH,Ischia Airport,ISH
ISI,Isisford,ISI
ISJ,Isla Mujeres,ISJ
ISK,Gandhinagar Airport,ISK
ISM,Kissimmee Gateway,ISM
ISN,Sloulin Field International Airport,ISN
ISO,Stallings Field,ISO
ISP,Long Island MacArthur Airport,ISP
ISQ,Schoolcraft County,ISQ
ISS,Wiscasset,ISS
IST,Istanbul Ataturk Airport,IST
ISU,Sulaimaniyah International Airport,ISU
ISW,Alexander Field,ISW
ITA,Itacoatiara,ITA
ITB,Itaituba,ITB
ITE,Itubera,ITE
ITH,Ithaca Tompkins Regional Airport,ITH
ITI,Itambacuri,ITI
ITK,Itokama,ITK
ITM,Itami Airport,OSA
ITN,Itabuna,ITN
ITO,Hilo International Airport,ITO
ITP,Itaperuna,ITP
ITQ,Itaqui,ITQ
ITR,Hidroeletrica,ITR
IUE,Hanan Airport,IUE
IUL,Ilu,IUL
IUM,Summit Lake,IUM
IUS,Inus,IUS
IVA,Ambanja,IVA
IVC,Invercargill Airport,IVC
IVG,Ivangrad,IVG
IVH,Ivishak,IVH
IVL,Ivalo Airport,IVL
IVO,Chivolo,IVO
IVR,Inverell,IVR
IVW,Inverway,IVW
IWA,Ivanovo Yuzhny Airport,IWA
IWD,Gogebic County Airport,IWD
IWJ,Hagi-Iwami Airport,IWJ
IWO,Iwo Jima Airbase,IWO
IWS,West Houston,HOU
IXA,Agartala Airport,IXA
IXB,Bagdogra Airport,IXB
IXC,Chandigarh Airport,IXC
IXD,Bamrauli Airport,IXD
IXE,Mangalore Airport,IXE
IXG,Belgaum Airport,IXG
IXH,Kailashahar,IXH
IXI,Lilabari Airport,IXI
IXJ,Satwari Airport,IXJ
IXK,Keshod,IXK
IXL,Leh Airport,IXL
IXM,Madurai Airport,IXM
IXN,Khowai,IXN
IXP,Pathankot,IXP
IXQ,Kamalpur,IXQ
IXR,Birsa Munda Airport,IXR
IXS,Kumbhirgram Airport,IXS
IXT,Pasighat,IXT
IXU,Chikkalthana Airport,IXU
IXV,Along,IXV
IXW,Sonari,IXW
IXY,Kandla,IXY
IXZ,Port Blair Airport,IXZ
IYK,Kern County,IYK
IZO,Izumo Airport,IZO
IZT,Ixtepec,IZT
JAA,Jalalabad,JAA
JAB,Jabiru,JAB
JAC,Jackson Hole Airport,JAC
JAD,Jandakot,PER
JAE,Shumba Airport,ATL
JAF,Kankesanturai,JAF
JAG,Jacobabad,JAG
JAI,Jaipur Airport,JAI
JAJ,Perimeter Mall,ATL
JAK,Jacmel Regional Airport,JAK
JAL,Jalapa,JAL
JAM,Jambol,JAM
JAN,Jackson-Evers International Airport,JAN
JAO,Beaver Ruin,ATL
JAP,Punta Renes,JAP
JAQ,Jacquinot Bay,JAQ
JAR,Jahrom,JAR
JAS,County,JAS
JAT,Jabot,JAT
JAU,Jauja Airport,JAU
JAV,Ilulissat Airport,JAV
JAX,Jacksonville International Airport,JAX
JBC,Boston City Heliport,BOS
JBK,Berkeley,JBK
JBP,Commerce Bus. Plaza,LAX
JBR,Jonesboro Airport,JBR
JBS,Hacienda Bus.Park Heliport,JBS
JBT,City Landing,BET
JCA,Croisette Heliport,CEQ
JCB,Joacaba,JCB
JCD,Downtown Heliport,STX
JCE,Convention Center Heliport,OAK
JCH,Qasigiannguit,JCH
JCI,New Century Aircenter Airport,MKC
JCJ,Chuja Heliport,CJU
JCK,Julia Creek,JCK
JCM,Jacobina,JCM
JCO,Heliport,JCO
JCR,Jacareacanga,JCR
JCT,Kimble County,JCT
JCU,Ceuta Heliport,JCU
JCX,Citicorp Plaza Heliport,LAX
JCY,Johnson,JCY
JDA,John Day,JDA
JDB,Downtown Heliport,DFW
JDF,Francisco De Assis,JDF
JDH,Jodhpur Airport,JDH
JDN,Jordan,JDN
JDO,Orlando Bezerra de Menezes Airport,JDO
JDP,Heliport De Paris,PAR
JDT,Downtown Heliport,MSP
JDX,Central Bus. District,HOU
JDY,Heliport,JDY
JDZ,Jingdezhen Airport,JDZ
JED,King Abdulaziz International Airport,JED
JEE,Jeremie,JEE
JEF,Memorial,JEF
JEG,Aasiaat Airport,JEG
JEJ,Jeh,JEJ
JEM,Heliport,JEM
JEQ,Jequie,JEQ
JER,Jersey Airport,JER
JFK,John F. Kennedy International Airport,NYC
JFM,Heliport,JFM
JFN,Ashtabula,JFN
JFR,Paamiut Airport,JFR
JGA,Govardhanpur Airport,JGA
JGB,Jagdalpur,JGB
JGC,Heliport,GCN
JGE,Heliport,JGE
JGL,Galleria Heliport,ATL
JGN,Jiayuguan Airport,JGN
JGO,Qeqertarsuaq,JGO
JGP,Greenway Plaza Heliport,HOU
JGQ,Transco Twr Galleria,HOU
JGR,Heliport,JGR
JGS,Ji'An/Jing Gang Shan Airport,JGS
JGX,Heliport,JGX
JHB,Senai Airport,JHB
JHC,Island Heliport,JHC
JHE,Heliport,AGH
JHG,Xishuangbanna Gasa Airport,JHG
JHM,Kapalua Airport,JHM
JHS,Sisimiut Airport,JHS
JHW,Jamestown Airport,JHW
JHY,Hyatt Regency Heliport,JHY
JIA,Juina,JIA
JIB,Djibouti-Ambouli International Airport,JIB
JID,City Of Industry Heliport,LAX
JIJ,Jigiga Airport,JIJ
JIK,Ikaria Airport,JIK
JIL,Jilin,JIL
JIM,Jimma Airport,JIM
JIN,Jinja,JIN
JIO,International Heliport,ONT
JIP,Jipijapa,JIP
JIR,Jiri,JIR
JIU,Jiujiang,JIU
JIW,Jiwani,JIW
JJI,Juanjui,JJI
JJN,Quanzhou Jinjiang International Airport,JJN
JJU,Heliport,JJU
JKG,Axamo Airport,JKG
JKH,Chios Airport,JKH
JKR,Janakpur Airport,JKR
JKV,Cherokee County,JKV
JLA,Quartz Creek,JLA
JLB,Heliport,LGB
JLD,Heliport,JLD
JLH,US Army Heliport,JLH
JLN,Joplin Airport,JLN
JLR,Jabalpur Airport,JLR
JLS,Jales,JLS
JLX,Union Station Heliport,LAX
JMA,Marriot Astrodome,HOU
JMB,Jamba,JMB
JMC,Marin County,JMC
JMD,Market Centre Heliport,DFW
JMH,Marriott Heliport,JMH
JMK,Mikonos Airport,JMK
JMM,Malmo Harbour Heliport,MMA
JMN,Municipal Heliport,MKT
JMO,Jomsom,JMO
JMS,Jamestown Airport,JMS
JMU,Jiamusi Airport,JMU
JMY,Mammy Yoko Heliport,FNA
JNA,Januaria,JNA
JNB,O.R. Tambo International Airport,JNB
JNG,Jining Airport,JNG
JNH,North Park Inn Heliport,DFW
JNI,Junin,JNI
JNN,Nanortalik,JNN
JNP,Heliport,JNP
JNS,Heliport,JNS
JNU,Juneau International Airport,JNU
JNX,Naxos Airport,JNX
JNZ,Liaoning Province Airport,JNZ
JOC,Centerport Heliport,SNA
JOE,Joensuu Airport,JOE
JOG,Adisutjipto International Airport,JOG
JOH,Port Saint Johns,JOH
JOI,Joinville-Lauro Carneiro de Loyola Airport,JOI
JOK,Yoshkar-Ola Airport,JOK
JOL,Jolo,JOL
JOM,Njombe,JOM
JON,Johnston Island,JON
JOP,Josephstaal,JOP
JOR,The City Heliport,JOR
JOS,Jos Airport,JOS
JOT,Municipal,JOT
JPA,Presidente Castro Pinto International Airport,JPA
JPD,Heliport,JPD
JPN,Pentagon Army,WAS
JPR,Ji-Parana Airport,JPR
JPT,Park Ten Heliport,HOU
JPU,La Defense Heliport,PAR
JQA,Qaarsut Airport,JQA
JQE,Jaque Airport,JQE
JQF,Savelovsky Railway Station,MOW
JRA,West 30th St Heliport,NYC
JRB,Downtown Manhattan Heliport,NYC
JRC,Municipalcipal Heliport,RST
JRD,Heliport,RAL
JRE,East 60th Street Heliport,NYC
JRH,Rowriah Airport,JRH
JRK,Arsuk,JRK
JRN,Juruena,JRN
JRO,Kilimanjaro International Airport,JRO
JRS,Atarot,JRS
JSA,Jaisalmer,JSA
JSD,Sikorsky Heliport,JSD
JSG,San Rafael Heliport,SRF
JSH,Sitia Airport,JSH
JSI,Skiathos Airport,JSI
JSK,Municipalcipal Heliport,STC
JSL,Steel Pier Heliport,AIY
JSM,Jose De San Martin,JSM
JSN,Sherman Oaks Heliport,LAX
JSO,Sodertalje Heliport,JSO
JSP,Seogwipo Heliport,CJU
JSR,Jessore Airport,JSR
JST,Cambria County Airport,JST
JSU,Heliport,JSU
JSY,Syros Island Airport,JSY
JTI,Jatai,JTI
JTO,Heliport,JTO
JTR,Santorini International Airport,JTR
JTY,Astypalaia Airport,JTY
JUA,Juara,JUA
JUB,Juba International Airport,JUB
JUC,Universal City Heliport,LAX
JUI,Juist,JUI
JUJ,El Cadillal Airport,JUJ
JUL,Juliaca Airport,JUL
JUM,Jumla,JUM
JUN,Jundah,JUN
JUO,Jurado,JUO
JUP,Cable Heliport,CCB
JUR,Jurien Bay,JUR
JUT,Juticalpa,JUT
JUV,Heliport,JUV
JUZ,Quzhou Airport,JUZ
JVA,Ankavandra,JVA
JVI,Central Jersey Regional Airport,JVI
JVL,Rock County,JVL
JWA,Jwaneng,JWA
JWC,Warner Cntr Bus. Plaza,LAX
JWH,Westchase Hilton Heliport,HOU
JWL,Woodlawns,HOU
JWN,Zanjan,JWN
JXN,Reynolds Municipal,JXN
JYR,Jiroft,JYR
JYV,Jyvaskyla Airport,JYV
JZH,Jiuzhai Huanglong Airport,JZH
KAA,Kasama Airport,KAA
KAB,Kariba,KAB
KAC,Kameshly Airport,KAC
KAD,Kaduna Airport,KAD
KAE,SPB,KAE
KAF,Karato,KAF
KAG,Gangneung,KAG
KAH,City Heliport,MEL
KAI,Kaieteur,KAI
KAJ,Kajaani Airport,KAJ
KAK,Kar,KAK
KAL,Kaltag Airport,KAL
KAM,Kamaran Island,KAM
KAN,Mallam Aminu Kano International Airport,KAN
KAO,Kuusamo Airport,KAO
KAP,Kapanga,KAP
KAQ,Kamulai,KAQ
KAR,Kamarang,KAR
KAS,Karasburg,KAS
KAT,Kaitaia,KAT
KAU,Kauhava,KAU
KAV,Kavanayen,KAV
KAW,Kawthaung Airport,KAW
KAX,Kalbarri,KAX
KAY,Wakaya Island,KAY
KAZ,Kau,KAZ
KBA,Kabala,KBA
KBB,Kirkimbie,KBB
KBC,Birch Creek,KBC
KBD,Kimberley Downs,KBD
KBE,Hot Springs SPB,KBE
KBF,Karubaga,KBF
KBG,Kabalega Falls,KBG
KBH,Kalat,KBH
KBI,Kribi,KBI
KBJ,Kings Canyon,KBJ
KBK,Klag Bay,KBK
KBL,Kabul International Airport,KBL
KBM,Kabwum,KBM
KBN,Kabinda,KBN
KBO,Kabalo,KBO
KBP,Boryspil International Airport,IEV
KBQ,Kasungu,KBQ
KBR,Sultan Ismail Petra Airport,KBR
KBS,Bo,KBS
KBT,Kaben,KBT
KBU,Gusti Syamsir Alam Airport,KBU
KBV,Krabi Airport,KBV
KBW,Chignik Bay,KCL
KBX,Kambuaya,KBX
KBY,Streaky Bay,KBY
KBZ,Kaikoura,KBZ
KCA,Kuqa Airport,KCA
KCB,Tepoe Airstrip,KCB
KCC,Coffman Cove SPB,KCC
KCD,Kamur,KCD
KCE,Collinsville,KCE
KCF,Kadanwari,KCF
KCG,Fisheries,KCL
KCH,Kuching International Airport,KCH
KCI,Kon,KCI
KCJ,Komaio,KCJ
KCL,Lagoon,KCL
KCM,Kahramanmaras Airport,KCM
KCN,SPB,KCN
KCO,Cengiz Topel Airport,KCO
KCP,Kamenets-podolskiy,KCP
KCQ,Chignik,KCL
KCR,Colorado Creek,KCR
KCS,Kings Creek Station,KCS
KCT,Koggala Airport,KCT
KCU,Masindi,KCU
KCZ,Kochi Ryoma Airport,KCZ
KDA,Kolda,KDA
KDB,Kambalda,KDB
KDC,Kandi,KDC
KDD,Khuzdar,KDD
KDE,Koroba,KDE
KDH,Kandahar Airport,KDH
KDI,Haluoleo Airport,KDI
KDK,Municipal,ADQ
KDL,Kardla Airport,KDL
KDM,Kaadedhdhoo,KDM
KDN,Ndende,KDN
KDO,Kadhdhoo,KDO
KDP,Kandep,KDP
KDQ,Kamberatoro,KDQ
KDR,Kandrian,KDR
KDS,Kamaran Downs,KDS
KDT,Kamphangsaen,KDT
KDU,Skardu Airport,KDU
KDV,Kandavu Airport,KDV
KDW,Vic. Resevour Kandy,KDW
KDY,Mahaweli,KDY
KDZ,Polgolla Reservoir Airport,KDZ
KEA,Keisah,KEA
KEB,Nanwalek,KEB
KEC,Kasenga,KEC
KED,Kaedi,KED
KEE,Kelle,KEE
KEF,Keflavik International Airport,REK
KEG,Keglsugl,KEG
KEH,Kenmore Air Harbor,KEH
KEI,Kepi,KEI
KEJ,Kemerovo Airport,KEJ
KEK,Ekwok,KEK
KEL,Kiel-Holtenau,KEL
KEM,Kemi/Tornio Airport,KEM
KEN,Kenema,KEN
KEO,Odienne,KEO
KEP,Nepalganj Airport,KEP
KEQ,Kebar,KEQ
KER,Kerman Airport,KER
KES,Kelsey,KES
KET,Keng Tung Airport,KET
KEU,Kelly Bar,KEU
KEV,Halli,KEV
KEW,Keewaywin,KEW
KEX,Kanabea,KEX
KEY,Kericho,KEY
KEZ,Kelaniya River,KEZ
KFA,Kiffa,KFA
KFG,Kalkurung,KFG
KFP,False Pass,KFP
KGA,Kananga,KGA
KGB,Konge,KGB
KGC,Kingscote Airport,KGC
KGD,Khrabrovo Airport,KGD
KGE,Kagau,KGE
KGF,Karaganda Airport,KGF
KGG,Kedougou,KGG
KGH,Yongai,KGH
KGI,Kalgoorlie Airport,KGI
KGJ,Karonga,KGJ
KGK,New Koliganek,KGK
KGL,Kigali International Airport,KGL
KGM,Kungum,KGM
KGN,Kasongo Lunda,KGN
KGO,Kirovograd,KGO
KGP,Kogalym International Airport,KGP
KGR,Kulgera,KGR
KGS,Kos Airport,KGS
KGU,Keningau,KGU
KGW,Kagi,KGW
KGX,Grayling Airport,KGX
KGY,Kingaroy,KGY
KGZ,Glacier Creek,KGZ
KHA,Khaneh,KHA
KHC,Kerch,KHC
KHD,Khorramabad,KHD
KHE,Kherson International Airport,KHE
KHG,Kashi Airport,KHG
KHH,Kaohsiung International Airport,KHH
KHI,Jinnah International Airport,KHI
KHJ,Kauhajoki,KHJ
KHK,Khark Island,KHK
KHM,Khamti,KHM
KHN,Nanchang Changbei International Airport,KHN
KHO,Khoka Moya,KHO
KHR,Kharkhorin,KHR
KHS,Khasab Airport,KHS
KHT,Khost,KHT
KHU,Kremenchug,KHU
KHV,Khabarovsk Airport,KHV
KHW,Khwai River Lodge,KHW
KHY,Khoy,KHY
KHZ,Kauehi Airport,KHZ
KIA,Kaiapit,KIA
KIB,SPB,KIB
KIC,Mesa Del Rey,KIC
KID,Kristianstad Airport,KID
KIE,Aropa,KIE
KIF,Kingfisher Lake,KIF
KIG,Koinghaas,KIG
KIH,Kish International Airport,KIH
KII,Kibuli,KII
KIJ,Niigata Airport,KIJ
KIK,Kirkuk,KIK
KIL,Kilwa,KIL
KIM,Kimberley Airport,KIM
KIN,Norman Manley International Airport,KIN
KIO,Kili Island,KIO
KIP,Kickapoo,SPS
KIQ,Kira,KIQ
KIR,Kerry County Airport,KIR
KIS,Kisumu Airport,KIS
KIT,Kithira Airport,KIT
KIU,Kiunga,KIU
KIW,Southdowns,KIW
KIX,Kansai International Airport,OSA
KIY,Kilwa Masoko Airport,KIY
KIZ,Kikinonda,KIZ
KJA,Yemelyanovo Airport,KJA
KJK,Kortrijk,KJK
KJP,Kerama,KJP
KJU,Kamiraba,KJU
KKA,Koyuk Airport,KKA
KKB,SPB,KKB
KKC,Khon Kaen Airport,KKC
KKD,Kokoda,KKD
KKE,Kerikeri Airport,KKE
KKF,Kagvik Creek,KKF
KKG,Konawaruk,KKG
KKH,Kongiganak Airport,KKH
KKI,Spb,KKI
KKJ,Kitakyushu Airport,KKJ
KKK,Kalakaket AFS,KKK
KKL,Karluk Lake SPB,KKL
KKM,Lop Buri,KKM
KKN,Kirkenes,KKN
KKO,Kaikohe,KKO
KKP,Koolburra,KKP
KKR,Kaukura Atoll Airport,KKR
KKT,Kentland,KKT
KKU,Ekuk,KKU
KKW,Kikwit,KKW
KKX,Kikaiga Shima,KKX
KKY,Kilkenny,KKY
KKZ,Koh Kong,KKZ
KLB,Kalabo Airport,KLB
KLC,Kaolack,KLC
KLD,Migalovo,KLD
KLE,Kaele,KLE
KLG,Kalskag Municipal Airport,KLG
KLH,Kolhapur,KLH
KLI,Kota Koli,KLI
KLK,Kalokol,KLK
KLL,Levelock,KLL
KLM,Kalaleh,KLM
KLN,Larsen SPB,KLN
KLO,Kalibo International Airport,KLO
KLP,Kelp Bay,KLP
KLQ,Keluang,KLQ
KLR,Kalmar Oland Airport,KLR
KLS,Longview,KLS
KLT,Kaiserslautern,KLT
KLU,Klagenfurt Airport,KLU
KLV,Karlovy Vary Airport,KLV
KLW,Klawock Airport,KLW
KLX,Kalamata Airport,KLX
KLY,Kalima,KLY
KLZ,Kleinzee,KLZ
KMA,Kerema,KMA
KMB,Koinambe,KMB
KMC,King Khalid Military,KMC
KME,Kamembe,KME
KMF,Kamina,KMF
KMG,Kunming Changshui International Airport,KMG
KMH,Kuruman,KMH
KMI,Miyazaki Airport,KMI
KMJ,Kumamoto Airport,KMJ
KMK,Makabana,KMK
KML,Kamileroi,KML
KMM,Kimam,KMM
KMN,Kamina,KMN
KMO,Manokotak SPB,KMO
KMP,J.G.H. Van Der Wath,KMP
KMQ,Komatsu Airport,KMQ
KMR,Karimui,KMR
KMS,Kumasi Airport,KMS
KMT,Kampot,KMT
KMU,Kismayu,KMU
KMV,Kalemyo Airport,KMV
KMW,Sokerkino,KMW
KMX,Khamis Mushait,KMX
KMY,Moser Bay,KMY
KMZ,Kaoma,KMZ
KNA,Vina del Mar,KNA
KNB,Kanab,KNB
KND,Kindu,KND
KNE,Kanainj,KNE
KNF,Marham RAF,KNF
KNG,Kaimana Airport,KNG
KNH,Kinmen Airport,KNH
KNI,Katanning,KNI
KNJ,Kindamba,KNJ
KNK,Kokhanok Airport,KNK
KNL,Kelanoa,KNL
KNM,Kaniama,KNM
KNN,Kankan,KNN
KNP,Capanda,KNP
KNQ,Kone,KNQ
KNR,Jam,KNR
KNS,King Island Airport,KNS
KNT,Municipal,KNT
KNU,Kanpur Airport,KNU
KNV,Knights Inlet,KNV
KNW,New Stuyahok,KNW
KNX,Kununurra Airport,KNX
KNY,Kinoosao,KNY
KNZ,Kenieba,KNZ
KOA,Kona International Airport at Keahole,KOA
KOC,Koumac,KOC
KOD,Kotabangun,KOD
KOE,El Tari Airport,KOE
KOF,Komatipoort,KOF
KOG,Khong,KOG
KOH,Koolatah,KOH
KOI,Kirkwall Airport,KOI
KOJ,Kagoshima Airport,KOJ
KOK,Kruunupyy Airport,KOK
KOL,Koumala,KOL
KOM,Komo-Manda,KOM
KON,Kontum,KON
KOO,Kongolo,KOO
KOP,Nakhon Phanom Airport,KOP
KOQ,Koethen,KOQ
KOR,Kokoro,KOR
KOS,Sihanouk International Airport,KOS
KOT,Kotlik Airport,KOT
KOU,Koulamoutou,KOU
KOV,Kokshetau Airport,KOV
KOW,Ganzhou Airport,KOW
KOX,Kokonao,KOX
KOY,Olga Bay SPB,KOY
KOZ,Ouzinkie SPB,KOZ
KPA,Kopiago,KPA
KPB,Point Baker SPB,KPB
KPC,Port Clarence,KPC
KPD,King Of Prussia,KPD
KPE,Yapsiei,KPE
KPF,Kondubol,KPF
KPG,Kurupung,KPG
KPH,Pauloff Harbor SPB,KPH
KPI,Kapit,KPI
KPK,Parks SPB,KPK
KPL,Kapal,KPL
KPM,Kompiam,KPM
KPN,Kipnuk SPB,KPN
KPO,Pohang Airport,KPO
KPP,Kalpowar,KPP
KPR,Port Williams SPB,KPR
KPS,Kempsey,KPS
KPT,Jackpot,KPT
KPV,Perryville SPB,KPV
KPY,Port Bailey SPB,KPY
KQA,Akutan,KQA
KQL,Kol,KQL
KRA,Kerang,KRA
KRB,Karumba Airport,KRB
KRC,Kerinci,KRC
KRD,Kurundi,KRD
KRE,Kirundo,KRE
KRF,Kramfors Airport,KRF
KRG,Karasabai,KRG
KRI,Kikori,KRI
KRJ,Karawari,KRJ
KRK,J. Paul II International Airport Krakow-Balice,KRK
KRL,Korla Airport,KRL
KRM,Karanambo,KRM
KRN,Kiruna Airport,KRN
KRO,Kurgan Airport,KRO
KRP,Karup Airport,KRP
KRQ,Kramatorsk,KRQ
KRR,Krasnodar International Airport,KRR
KRS,Kristiansand Airport,KRS
KRT,Khartoum International Airport,KRT
KRU,Kerau,KRU
KRV,Kerio Valley,KRV
KRW,Turkmanbashi Airport,KRW
KRX,Kar Kar,KRX
KRY,Karamay Airport,KRY
KRZ,Kiri,KRZ
KSA,Kosrae Airport,KSA
KSB,Kasanombe,KSB
KSC,Barca Airport,KSC
KSD,Karlstad Airport,KSD
KSE,Kasese Airport,KSE
KSF,Kassel-Calden Airport,KSF
KSG,Kisengan,KSG
KSH,Kermanshah Airport,KSH
KSI,Kissidougou,KSI
KSJ,Kasos Island Airport,KSJ
KSK,Karlskoga,KSK
KSL,Kassala Airport,KSL
KSM,Saint Mary's Airport,KSM
KSN,Kostanay Airport,KSN
KSO,Aristoteles Airport,KSO
KSP,Kosipe,KSP
KSQ,Karshi Airport,KSQ
KSR,Federal No 1,KSR
KSS,Sikasso,KSS
KST,Kosti,KST
KSU,Kristiansund,KRS
KSV,Springvale,KSV
KSW,Kiryat Shmona,KSW
KSX,Yasuru,KSX
KSY,Kars Airport,KSY
KSZ,Kotlas Airport,KSZ
KTA,Karratha Airport,KTA
KTB,Thorne Bay,KTB
KTC,Katiola,KTC
KTD,Kitadaito,KTD
KTE,Kerteh Airport,KTE
KTF,Takaka,KTF
KTG,Ketapang Airport,KTG
KTH,SPB,KTH
KTI,Kratie,KTI
KTK,Kanua,KTK
KTL,Kitale Airport,KTL
KTM,Tribhuvan International Airport,KTM
KTN,Ketchikan International Airport,KTN
KTO,Kato,KTO
KTP,Tinson,KIN
KTQ,Kitee,KTQ
KTR,Tindal,KTR
KTS,Brevig Mission Airport,KTS
KTT,Kittila Airport,KTT
KTU,Kota,KTU
KTV,Kamarata,KTV
KTW,Katowice International Airport,KTW
KTX,Koutiala,KTX
KTY,Katukurunda Slaf Base,KTY
KUA,Sultan Haji Ahmad Shah Airport,KUA
KUC,Kuria,KUC
KUD,Kudat Airport,KUD
KUE,Kukundu,KUE
KUF,Kurumoch International Airport,KUF
KUG,Kubin Island,KUG
KUH,Kushiro Airport,KUH
KUI,Kawau Island,KUI
KUJ,Kushimoto,KUJ
KUK,Kasigluk Airport,KUK
KUL,Kuala Lumpur International Airport,KUL
KUM,Yakushima Airport,KUM
KUN,Kaunas Airport,KUN
KUO,Kuopio Airport,KUO
KUP,Kupiano,KUP
KUQ,Kuri,KUQ
KUR,Kuran-O-Munjan,KUR
KUS,Kulusuk Airport,KUS
KUT,Kutaisi International Airport,KUT
KUU,Bhuntar Airport,KUU
KUV,Gunsan Airport,KUV
KUW,Kugururok River,KUW
KUX,Kuyol,KUX
KUY,Kamusi Airport,KUY
KUZ,Gunsan Airbase,KUZ
KVA,Kavala International Airport,KVA
KVB,Skovde,KVB
KVC,King Cove,KVC
KVE,Kitava,KVE
KVG,Kavieng Airport,KVG
KVK,Kirovsk Airport,KVK
KVL,Kivalina Airport,KVL
KVU,Korolevu,KVU
KVX,Kirov Airport,KVX
KWA,Kwajalein Airport,KWA
KWB,Karimunjawa,KWB
KWD,Kawadjia,KWD
KWE,Guiyang Longdongbao International Airport,KWE
KWF,Waterfall SPB,KWF
KWG,Krivoy Rog,KWG
KWH,Khwahan,KWH
KWI,Kuwait International Airport,KWI
KWJ,Gwangju Airport,KWJ
KWK,Kwigillingok Airport,KWK
KWL,Guilin Liangjiang International Airport,KWL
KWM,Kowanyama,KWM
KWN,Kwinhagak Airport,KWN
KWO,Kawito,KWO
